-1,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
4457,FAC. INFORMATICA,78922,2018-07-05 18:00,4,0,0,4,4,3.1A,534.94
4458,FAC. INFORMATICA,78922,2018-07-05 19:00,4,0,0,4,4,3.1A,534.94
4459,FAC. INFORMATICA,78922,2018-07-05 20:00,4,0,0,4,4,3.1A,534.94
4460,FAC. INFORMATICA,78922,2018-07-05 21:00,4,0,0,4,4,3.1A,534.94
4461,FAC. INFORMATICA,78922,2018-07-05 22:00,4,0,0,4,4,3.1A,534.94
4462,FAC. INFORMATICA,78922,2018-07-05 23:00,4,0,0,4,4,3.1A,534.94
4463,FAC. INFORMATICA,78922,2018-07-06 00:00,4,0,0,4,4,3.1A,534.94
4464,FAC. INFORMATICA,78922,2018-07-06 01:00,7,0,0,7,7,3.1A,534.94
4465,FAC. INFORMATICA,78922,2018-07-06 02:00,7,0,0,7,7,3.1A,534.94
4466,FAC. INFORMATICA,78922,2018-07-06 03:00,7,0,0,7,7,3.1A,534.94
4467,FAC. INFORMATICA,78922,2018-07-06 04:00,7,0,0,7,7,3.1A,534.94
4468,FAC. INFORMATICA,78922,2018-07-06 05:00,7,0,0,7,7,3.1A,534.94
4469,FAC. INFORMATICA,78922,2018-07-06 06:00,7,0,0,7,7,3.1A,534.94
4470,FAC. INFORMATICA,78922,2018-07-06 07:00,8,0,0,8,8,3.1A,534.94
4471,FAC. INFORMATICA,78922,2018-07-06 08:00,7,0,0,7,7,3.1A,534.94
4472,FAC. INFORMATICA,78922,2018-07-06 09:00,4,0,0,4,4,3.1A,534.94
4473,FAC. INFORMATICA,78922,2018-07-06 10:00,4,0,0,4,4,3.1A,534.94
4474,FAC. INFORMATICA,78922,2018-07-06 11:00,1,0,0,1,1,3.1A,534.94
4475,FAC. INFORMATICA,78922,2018-07-06 12:00,1,0,0,1,1,3.1A,534.94
4476,FAC. INFORMATICA,78922,2018-07-06 13:00,1,0,0,1,1,3.1A,534.94
4477,FAC. INFORMATICA,78922,2018-07-06 14:00,1,0,0,1,1,3.1A,534.94
4478,FAC. INFORMATICA,78922,2018-07-06 15:00,1,0,0,1,1,3.1A,534.94
4479,FAC. INFORMATICA,78922,2018-07-06 16:00,1,0,0,1,1,3.1A,534.94
4480,FAC. INFORMATICA,78922,2018-07-06 17:00,4,0,0,4,4,3.1A,534.94
4481,FAC. INFORMATICA,78922,2018-07-06 18:00,4,0,0,4,4,3.1A,534.94
4482,FAC. INFORMATICA,78922,2018-07-06 19:00,4,0,0,4,4,3.1A,534.94
4483,FAC. INFORMATICA,78922,2018-07-06 20:00,5,0,0,5,5,3.1A,534.94
4484,FAC. INFORMATICA,78922,2018-07-06 21:00,4,0,0,4,4,3.1A,534.94
4485,FAC. INFORMATICA,78922,2018-07-06 22:00,4,0,0,4,4,3.1A,534.94
4486,FAC. INFORMATICA,78922,2018-07-06 23:00,4,0,0,4,4,3.1A,534.94
4487,FAC. INFORMATICA,78922,2018-07-07 00:00,4,0,0,4,4,3.1A,534.94
4488,FAC. INFORMATICA,78922,2018-07-07 01:00,7,0,0,7,7,3.1A,534.94
4489,FAC. INFORMATICA,78922,2018-07-07 02:00,7,0,0,7,7,3.1A,534.94
4490,FAC. INFORMATICA,78922,2018-07-07 03:00,7,0,0,7,7,3.1A,534.94
4491,FAC. INFORMATICA,78922,2018-07-07 04:00,7,0,0,7,7,3.1A,534.94
4492,FAC. INFORMATICA,78922,2018-07-07 05:00,7,0,0,7,7,3.1A,534.94
4493,FAC. INFORMATICA,78922,2018-07-07 06:00,7,0,0,7,7,3.1A,534.94
4494,FAC. INFORMATICA,78922,2018-07-07 07:00,8,0,0,8,8,3.1A,534.94
4495,FAC. INFORMATICA,78922,2018-07-07 08:00,7,0,0,7,7,3.1A,534.94
4496,FAC. INFORMATICA,78922,2018-07-07 09:00,7,0,0,7,7,3.1A,534.94
4497,FAC. INFORMATICA,78922,2018-07-07 10:00,7,0,0,7,7,3.1A,534.94
4498,FAC. INFORMATICA,78922,2018-07-07 11:00,7,0,0,7,7,3.1A,534.94
4499,FAC. INFORMATICA,78922,2018-07-07 12:00,7,0,0,7,7,3.1A,534.94
4500,FAC. INFORMATICA,78922,2018-07-07 13:00,7,0,0,7,7,3.1A,534.94
4501,FAC. INFORMATICA,78922,2018-07-07 14:00,8,0,0,8,8,3.1A,534.94
4502,FAC. INFORMATICA,78922,2018-07-07 15:00,8,0,0,8,8,3.1A,534.94
4503,FAC. INFORMATICA,78922,2018-07-07 16:00,8,0,0,8,8,3.1A,534.94
4504,FAC. INFORMATICA,78922,2018-07-07 17:00,8,0,0,8,8,3.1A,534.94
4505,FAC. INFORMATICA,78922,2018-07-07 18:00,7,0,0,7,7,3.1A,534.94
4506,FAC. INFORMATICA,78922,2018-07-07 19:00,4,0,0,4,4,3.1A,534.94
4507,FAC. INFORMATICA,78922,2018-07-07 20:00,4,0,0,4,4,3.1A,534.94
4508,FAC. INFORMATICA,78922,2018-07-07 21:00,4,0,0,4,4,3.1A,534.94
4509,FAC. INFORMATICA,78922,2018-07-07 22:00,4,0,0,4,4,3.1A,534.94
4510,FAC. INFORMATICA,78922,2018-07-07 23:00,4,0,0,4,4,3.1A,534.94
4511,FAC. INFORMATICA,78922,2018-07-08 00:00,4,0,0,4,4,3.1A,534.94
4512,FAC. INFORMATICA,78922,2018-07-08 01:00,8,0,0,8,8,3.1A,534.94
4513,FAC. INFORMATICA,78922,2018-07-08 02:00,8,0,0,8,8,3.1A,534.94
4514,FAC. INFORMATICA,78922,2018-07-08 03:00,8,0,0,8,8,3.1A,534.94
4515,FAC. INFORMATICA,78922,2018-07-08 04:00,8,0,0,8,8,3.1A,534.94
4516,FAC. INFORMATICA,78922,2018-07-08 05:00,8,0,0,8,8,3.1A,534.94
4517,FAC. INFORMATICA,78922,2018-07-08 06:00,8,0,0,8,8,3.1A,534.94
4518,FAC. INFORMATICA,78922,2018-07-08 07:00,8,0,0,8,8,3.1A,534.94
4519,FAC. INFORMATICA,78922,2018-07-08 08:00,7,0,0,7,7,3.1A,534.94
4520,FAC. INFORMATICA,78922,2018-07-08 09:00,7,0,0,7,7,3.1A,534.94
4521,FAC. INFORMATICA,78922,2018-07-08 10:00,7,0,0,7,7,3.1A,534.94
4522,FAC. INFORMATICA,78922,2018-07-08 11:00,8,0,0,8,8,3.1A,534.94
4523,FAC. INFORMATICA,78922,2018-07-08 12:00,8,0,0,8,8,3.1A,534.94
4524,FAC. INFORMATICA,78922,2018-07-08 13:00,7,0,0,7,7,3.1A,534.94
4525,FAC. INFORMATICA,78922,2018-07-08 14:00,7,0,0,7,7,3.1A,534.94
4526,FAC. INFORMATICA,78922,2018-07-08 15:00,8,0,0,8,8,3.1A,534.94
4527,FAC. INFORMATICA,78922,2018-07-08 16:00,7,0,0,7,7,3.1A,534.94
4528,FAC. INFORMATICA,78922,2018-07-08 17:00,7,0,0,7,7,3.1A,534.94
4529,FAC. INFORMATICA,78922,2018-07-08 18:00,7,0,0,7,7,3.1A,534.94
4530,FAC. INFORMATICA,78922,2018-07-08 19:00,4,0,0,4,4,3.1A,534.94
4531,FAC. INFORMATICA,78922,2018-07-08 20:00,4,0,0,4,4,3.1A,534.94
4532,FAC. INFORMATICA,78922,2018-07-08 21:00,4,0,0,4,4,3.1A,534.94
4533,FAC. INFORMATICA,78922,2018-07-08 22:00,4,0,0,4,4,3.1A,534.94
4534,FAC. INFORMATICA,78922,2018-07-08 23:00,4,0,0,4,4,3.1A,534.94
4535,FAC. INFORMATICA,78922,2018-07-09 00:00,4,0,0,4,4,3.1A,534.94
4536,FAC. INFORMATICA,78922,2018-07-09 01:00,6,0,0,6,6,3.1A,534.94
4537,FAC. INFORMATICA,78922,2018-07-09 02:00,7,0,0,7,7,3.1A,534.94
4538,FAC. INFORMATICA,78922,2018-07-09 03:00,7,0,0,7,7,3.1A,534.94
4539,FAC. INFORMATICA,78922,2018-07-09 04:00,8,0,0,8,8,3.1A,534.94
4540,FAC. INFORMATICA,78922,2018-07-09 05:00,7,0,0,7,7,3.1A,534.94
4541,FAC. INFORMATICA,78922,2018-07-09 06:00,7,0,0,7,7,3.1A,534.94
4542,FAC. INFORMATICA,78922,2018-07-09 07:00,7,0,0,7,7,3.1A,534.94
4543,FAC. INFORMATICA,78922,2018-07-09 08:00,7,0,0,7,7,3.1A,534.94
4544,FAC. INFORMATICA,78922,2018-07-09 09:00,4,0,0,4,4,3.1A,534.94
4545,FAC. INFORMATICA,78922,2018-07-09 10:00,4,0,0,4,4,3.1A,534.94
4546,FAC. INFORMATICA,78922,2018-07-09 11:00,1,0,0,1,1,3.1A,534.94
4547,FAC. INFORMATICA,78922,2018-07-09 12:00,1,0,0,1,1,3.1A,534.94
4548,FAC. INFORMATICA,78922,2018-07-09 13:00,1,0,0,1,1,3.1A,534.94
4549,FAC. INFORMATICA,78922,2018-07-09 14:00,1,0,0,1,1,3.1A,534.94
4550,FAC. INFORMATICA,78922,2018-07-09 15:00,1,0,0,1,1,3.1A,534.94
4551,FAC. INFORMATICA,78922,2018-07-09 16:00,1,0,0,1,1,3.1A,534.94
4552,FAC. INFORMATICA,78922,2018-07-09 17:00,4,0,0,4,4,3.1A,534.94
4553,FAC. INFORMATICA,78922,2018-07-09 18:00,4,0,0,4,4,3.1A,534.94
4554,FAC. INFORMATICA,78922,2018-07-09 19:00,4,0,0,4,4,3.1A,534.94
4555,FAC. INFORMATICA,78922,2018-07-09 20:00,4,0,0,4,4,3.1A,534.94
4556,FAC. INFORMATICA,78922,2018-07-09 21:00,4,0,0,4,4,3.1A,534.94
4557,FAC. INFORMATICA,78922,2018-07-09 22:00,4,0,0,4,4,3.1A,534.94
4558,FAC. INFORMATICA,78922,2018-07-09 23:00,4,0,0,4,4,3.1A,534.94
4559,FAC. INFORMATICA,78922,2018-07-10 00:00,4,0,0,4,4,3.1A,534.94
4560,FAC. INFORMATICA,78922,2018-07-10 01:00,8,0,0,8,8,3.1A,534.94
4561,FAC. INFORMATICA,78922,2018-07-10 02:00,8,0,0,8,8,3.1A,534.94
4562,FAC. INFORMATICA,78922,2018-07-10 03:00,8,0,0,8,8,3.1A,534.94
4563,FAC. INFORMATICA,78922,2018-07-10 04:00,7,0,0,7,7,3.1A,534.94
4564,FAC. INFORMATICA,78922,2018-07-10 05:00,8,0,0,8,8,3.1A,534.94
4565,FAC. INFORMATICA,78922,2018-07-10 06:00,8,0,0,8,8,3.1A,534.94
4566,FAC. INFORMATICA,78922,2018-07-10 07:00,7,0,0,7,7,3.1A,534.94
4567,FAC. INFORMATICA,78922,2018-07-10 08:00,7,0,0,7,7,3.1A,534.94
4568,FAC. INFORMATICA,78922,2018-07-10 09:00,4,0,0,4,4,3.1A,534.94
4569,FAC. INFORMATICA,78922,2018-07-10 10:00,4,0,0,4,4,3.1A,534.94
4570,FAC. INFORMATICA,78922,2018-07-10 11:00,1,0,0,1,1,3.1A,534.94
4571,FAC. INFORMATICA,78922,2018-07-10 12:00,1,0,0,1,1,3.1A,534.94
4572,FAC. INFORMATICA,78922,2018-07-10 13:00,1,0,0,1,1,3.1A,534.94
4573,FAC. INFORMATICA,78922,2018-07-10 14:00,1,0,0,1,1,3.1A,534.94
4574,FAC. INFORMATICA,78922,2018-07-10 15:00,1,0,0,1,1,3.1A,534.94
4575,FAC. INFORMATICA,78922,2018-07-10 16:00,1,0,0,1,1,3.1A,534.94
4576,FAC. INFORMATICA,78922,2018-07-10 17:00,4,0,0,4,4,3.1A,534.94
4577,FAC. INFORMATICA,78922,2018-07-10 18:00,4,0,0,4,4,3.1A,534.94
4578,FAC. INFORMATICA,78922,2018-07-10 19:00,4,0,0,4,4,3.1A,534.94
4579,FAC. INFORMATICA,78922,2018-07-10 20:00,3,0,0,3,3,3.1A,534.94
4580,FAC. INFORMATICA,78922,2018-07-10 21:00,3,0,0,3,3,3.1A,534.94
4581,FAC. INFORMATICA,78922,2018-07-10 22:00,3,0,0,3,3,3.1A,534.94
4582,FAC. INFORMATICA,78922,2018-07-10 23:00,3,0,0,3,3,3.1A,534.94
4583,FAC. INFORMATICA,78922,2018-07-11 00:00,3,0,0,3,3,3.1A,534.94
4584,FAC. INFORMATICA,78922,2018-07-11 01:00,8,0,0,8,8,3.1A,534.94
4585,FAC. INFORMATICA,78922,2018-07-11 02:00,8,0,0,8,8,3.1A,534.94
4586,FAC. INFORMATICA,78922,2018-07-11 03:00,8,0,0,8,8,3.1A,534.94
4587,FAC. INFORMATICA,78922,2018-07-11 04:00,8,0,0,8,8,3.1A,534.94
4588,FAC. INFORMATICA,78922,2018-07-11 05:00,8,0,0,8,8,3.1A,534.94
4589,FAC. INFORMATICA,78922,2018-07-11 06:00,7,0,0,7,7,3.1A,534.94
4590,FAC. INFORMATICA,78922,2018-07-11 07:00,7,0,0,7,7,3.1A,534.94
4591,FAC. INFORMATICA,78922,2018-07-11 08:00,7,0,0,7,7,3.1A,534.94
4592,FAC. INFORMATICA,78922,2018-07-11 09:00,3,0,0,3,3,3.1A,534.94
4593,FAC. INFORMATICA,78922,2018-07-11 10:00,3,0,0,3,3,3.1A,534.94
4594,FAC. INFORMATICA,78922,2018-07-11 11:00,1,0,0,1,1,3.1A,534.94
4595,FAC. INFORMATICA,78922,2018-07-11 12:00,1,0,0,1,1,3.1A,534.94
4596,FAC. INFORMATICA,78922,2018-07-11 13:00,1,0,0,1,1,3.1A,534.94
4597,FAC. INFORMATICA,78922,2018-07-11 14:00,1,0,0,1,1,3.1A,534.94
4598,FAC. INFORMATICA,78922,2018-07-11 15:00,1,0,0,1,1,3.1A,534.94
4599,FAC. INFORMATICA,78922,2018-07-11 16:00,1,0,0,1,1,3.1A,534.94
4600,FAC. INFORMATICA,78922,2018-07-11 17:00,3,0,0,3,3,3.1A,534.94
4601,FAC. INFORMATICA,78922,2018-07-11 18:00,3,0,0,3,3,3.1A,534.94
4602,FAC. INFORMATICA,78922,2018-07-11 19:00,3,0,0,3,3,3.1A,534.94
4603,FAC. INFORMATICA,78922,2018-07-11 20:00,4,0,0,4,4,3.1A,534.94
4604,FAC. INFORMATICA,78922,2018-07-11 21:00,3,0,0,3,3,3.1A,534.94
4605,FAC. INFORMATICA,78922,2018-07-11 22:00,3,0,0,3,3,3.1A,534.94
4606,FAC. INFORMATICA,78922,2018-07-11 23:00,3,0,0,3,3,3.1A,534.94
4607,FAC. INFORMATICA,78922,2018-07-12 00:00,3,0,0,3,3,3.1A,534.94
4608,FAC. INFORMATICA,78922,2018-07-12 01:00,7,0,0,7,7,3.1A,534.94
4609,FAC. INFORMATICA,78922,2018-07-12 02:00,7,0,0,7,7,3.1A,534.94
4610,FAC. INFORMATICA,78922,2018-07-12 03:00,8,0,0,8,8,3.1A,534.94
4611,FAC. INFORMATICA,78922,2018-07-12 04:00,7,0,0,7,7,3.1A,534.94
4612,FAC. INFORMATICA,78922,2018-07-12 05:00,8,0,0,8,8,3.1A,534.94
4613,FAC. INFORMATICA,78922,2018-07-12 06:00,8,0,0,8,8,3.1A,534.94
4614,FAC. INFORMATICA,78922,2018-07-12 07:00,7,0,0,7,7,3.1A,534.94
4615,FAC. INFORMATICA,78922,2018-07-12 08:00,7,0,0,7,7,3.1A,534.94
4616,FAC. INFORMATICA,78922,2018-07-12 09:00,3,0,0,3,3,3.1A,534.94
4617,FAC. INFORMATICA,78922,2018-07-12 10:00,3,0,0,3,3,3.1A,534.94
4618,FAC. INFORMATICA,78922,2018-07-12 11:00,1,0,0,1,1,3.1A,534.94
4619,FAC. INFORMATICA,78922,2018-07-12 12:00,1,0,0,1,1,3.1A,534.94
4620,FAC. INFORMATICA,78922,2018-07-12 13:00,1,0,0,1,1,3.1A,534.94
4621,FAC. INFORMATICA,78922,2018-07-12 14:00,1,0,0,1,1,3.1A,534.94
4622,FAC. INFORMATICA,78922,2018-07-12 15:00,1,0,0,1,1,3.1A,534.94
4623,FAC. INFORMATICA,78922,2018-07-12 16:00,1,0,0,1,1,3.1A,534.94
4624,FAC. INFORMATICA,78922,2018-07-12 17:00,3,0,0,3,3,3.1A,534.94
4625,FAC. INFORMATICA,78922,2018-07-12 18:00,3,0,0,3,3,3.1A,534.94
4626,FAC. INFORMATICA,78922,2018-07-12 19:00,3,0,0,3,3,3.1A,534.94
4627,FAC. INFORMATICA,78922,2018-07-12 20:00,3,0,0,3,3,3.1A,534.94
4628,FAC. INFORMATICA,78922,2018-07-12 21:00,3,0,0,3,3,3.1A,534.94
4629,FAC. INFORMATICA,78922,2018-07-12 22:00,3,0,0,3,3,3.1A,534.94
4630,FAC. INFORMATICA,78922,2018-07-12 23:00,3,0,0,3,3,3.1A,534.94
4631,FAC. INFORMATICA,78922,2018-07-13 00:00,3,0,0,3,3,3.1A,534.94
4632,FAC. INFORMATICA,78922,2018-07-13 01:00,7,0,0,7,7,3.1A,534.94
4633,FAC. INFORMATICA,78922,2018-07-13 02:00,7,0,0,7,7,3.1A,534.94
4634,FAC. INFORMATICA,78922,2018-07-13 03:00,7,0,0,7,7,3.1A,534.94
4635,FAC. INFORMATICA,78922,2018-07-13 04:00,7,0,0,7,7,3.1A,534.94
4636,FAC. INFORMATICA,78922,2018-07-13 05:00,7,0,0,7,7,3.1A,534.94
4637,FAC. INFORMATICA,78922,2018-07-13 06:00,7,0,0,7,7,3.1A,534.94
4638,FAC. INFORMATICA,78922,2018-07-13 07:00,8,0,0,8,8,3.1A,534.94
4639,FAC. INFORMATICA,78922,2018-07-13 08:00,7,0,0,7,7,3.1A,534.94
4640,FAC. INFORMATICA,78922,2018-07-13 09:00,3,0,0,3,3,3.1A,534.94
4641,FAC. INFORMATICA,78922,2018-07-13 10:00,3,0,0,3,3,3.1A,534.94
4642,FAC. INFORMATICA,78922,2018-07-13 11:00,1,0,0,1,1,3.1A,534.94
4643,FAC. INFORMATICA,78922,2018-07-13 12:00,1,0,0,1,1,3.1A,534.94
4644,FAC. INFORMATICA,78922,2018-07-13 13:00,1,0,0,1,1,3.1A,534.94
4645,FAC. INFORMATICA,78922,2018-07-13 14:00,1,0,0,1,1,3.1A,534.94
4646,FAC. INFORMATICA,78922,2018-07-13 15:00,1,0,0,1,1,3.1A,534.94
4647,FAC. INFORMATICA,78922,2018-07-13 16:00,1,0,0,1,1,3.1A,534.94
4648,FAC. INFORMATICA,78922,2018-07-13 17:00,3,0,0,3,3,3.1A,534.94
4649,FAC. INFORMATICA,78922,2018-07-13 18:00,3,0,0,3,3,3.1A,534.94
4650,FAC. INFORMATICA,78922,2018-07-13 19:00,3,0,0,3,3,3.1A,534.94
4651,FAC. INFORMATICA,78922,2018-07-13 20:00,4,0,0,4,4,3.1A,534.94
4652,FAC. INFORMATICA,78922,2018-07-13 21:00,3,0,0,3,3,3.1A,534.94
4653,FAC. INFORMATICA,78922,2018-07-13 22:00,3,0,0,3,3,3.1A,534.94
4654,FAC. INFORMATICA,78922,2018-07-13 23:00,3,0,0,3,3,3.1A,534.94
4655,FAC. INFORMATICA,78922,2018-07-14 00:00,3,0,0,3,3,3.1A,534.94
4656,FAC. INFORMATICA,78922,2018-07-14 01:00,7,0,0,7,7,3.1A,534.94
4657,FAC. INFORMATICA,78922,2018-07-14 02:00,7,0,0,7,7,3.1A,534.94
4658,FAC. INFORMATICA,78922,2018-07-14 03:00,7,0,0,7,7,3.1A,534.94
4659,FAC. INFORMATICA,78922,2018-07-14 04:00,7,0,0,7,7,3.1A,534.94
4660,FAC. INFORMATICA,78922,2018-07-14 05:00,7,0,0,7,7,3.1A,534.94
4661,FAC. INFORMATICA,78922,2018-07-14 06:00,7,0,0,7,7,3.1A,534.94
4662,FAC. INFORMATICA,78922,2018-07-14 07:00,8,0,0,8,8,3.1A,534.94
4663,FAC. INFORMATICA,78922,2018-07-14 08:00,7,0,0,7,7,3.1A,534.94
4664,FAC. INFORMATICA,78922,2018-07-14 09:00,7,0,0,7,7,3.1A,534.94
4665,FAC. INFORMATICA,78922,2018-07-14 10:00,7,0,0,7,7,3.1A,534.94
4666,FAC. INFORMATICA,78922,2018-07-14 11:00,7,0,0,7,7,3.1A,534.94
4667,FAC. INFORMATICA,78922,2018-07-14 12:00,7,0,0,7,7,3.1A,534.94
4668,FAC. INFORMATICA,78922,2018-07-14 13:00,7,0,0,7,7,3.1A,534.94
4669,FAC. INFORMATICA,78922,2018-07-14 14:00,8,0,0,8,8,3.1A,534.94
4670,FAC. INFORMATICA,78922,2018-07-14 15:00,8,0,0,8,8,3.1A,534.94
4671,FAC. INFORMATICA,78922,2018-07-14 16:00,8,0,0,8,8,3.1A,534.94
4672,FAC. INFORMATICA,78922,2018-07-14 17:00,8,0,0,8,8,3.1A,534.94
4673,FAC. INFORMATICA,78922,2018-07-14 18:00,7,0,0,7,7,3.1A,534.94
4674,FAC. INFORMATICA,78922,2018-07-14 19:00,3,0,0,3,3,3.1A,534.94
4675,FAC. INFORMATICA,78922,2018-07-14 20:00,3,0,0,3,3,3.1A,534.94
4676,FAC. INFORMATICA,78922,2018-07-14 21:00,3,0,0,3,3,3.1A,534.94
4677,FAC. INFORMATICA,78922,2018-07-14 22:00,3,0,0,3,3,3.1A,534.94
4678,FAC. INFORMATICA,78922,2018-07-14 23:00,3,0,0,3,3,3.1A,534.94
4679,FAC. INFORMATICA,78922,2018-07-15 00:00,3,0,0,3,3,3.1A,534.94
4680,FAC. INFORMATICA,78922,2018-07-15 01:00,8,0,0,8,8,3.1A,534.94
4681,FAC. INFORMATICA,78922,2018-07-15 02:00,8,0,0,8,8,3.1A,534.94
4682,FAC. INFORMATICA,78922,2018-07-15 03:00,8,0,0,8,8,3.1A,534.94
4683,FAC. INFORMATICA,78922,2018-07-15 04:00,8,0,0,8,8,3.1A,534.94
4684,FAC. INFORMATICA,78922,2018-07-15 05:00,8,0,0,8,8,3.1A,534.94
4685,FAC. INFORMATICA,78922,2018-07-15 06:00,8,0,0,8,8,3.1A,534.94
4686,FAC. INFORMATICA,78922,2018-07-15 07:00,8,0,0,8,8,3.1A,534.94
4687,FAC. INFORMATICA,78922,2018-07-15 08:00,7,0,0,7,7,3.1A,534.94
4688,FAC. INFORMATICA,78922,2018-07-15 09:00,7,0,0,7,7,3.1A,534.94
4689,FAC. INFORMATICA,78922,2018-07-15 10:00,7,0,0,7,7,3.1A,534.94
4690,FAC. INFORMATICA,78922,2018-07-15 11:00,8,0,0,8,8,3.1A,534.94
4691,FAC. INFORMATICA,78922,2018-07-15 12:00,8,0,0,8,8,3.1A,534.94
4692,FAC. INFORMATICA,78922,2018-07-15 13:00,7,0,0,7,7,3.1A,534.94
4693,FAC. INFORMATICA,78922,2018-07-15 14:00,7,0,0,7,7,3.1A,534.94
4694,FAC. INFORMATICA,78922,2018-07-15 15:00,8,0,0,8,8,3.1A,534.94
4695,FAC. INFORMATICA,78922,2018-07-15 16:00,7,0,0,7,7,3.1A,534.94
4696,FAC. INFORMATICA,78922,2018-07-15 17:00,7,0,0,7,7,3.1A,534.94
4697,FAC. INFORMATICA,78922,2018-07-15 18:00,7,0,0,7,7,3.1A,534.94
4698,FAC. INFORMATICA,78922,2018-07-15 19:00,3,0,0,3,3,3.1A,534.94
4699,FAC. INFORMATICA,78922,2018-07-15 20:00,3,0,0,3,3,3.1A,534.94
4700,FAC. INFORMATICA,78922,2018-07-15 21:00,3,0,0,3,3,3.1A,534.94
4701,FAC. INFORMATICA,78922,2018-07-15 22:00,3,0,0,3,3,3.1A,534.94
4702,FAC. INFORMATICA,78922,2018-07-15 23:00,3,0,0,3,3,3.1A,534.94
4703,FAC. INFORMATICA,78922,2018-07-16 00:00,3,0,0,3,3,3.1A,534.94
4704,FAC. INFORMATICA,78922,2018-07-16 01:00,6,0,0,6,6,3.1A,534.94
4705,FAC. INFORMATICA,78922,2018-07-16 02:00,7,0,0,7,7,3.1A,534.94
4706,FAC. INFORMATICA,78922,2018-07-16 03:00,7,0,0,7,7,3.1A,534.94
4707,FAC. INFORMATICA,78922,2018-07-16 04:00,8,0,0,8,8,3.1A,534.94
4708,FAC. INFORMATICA,78922,2018-07-16 05:00,7,0,0,7,7,3.1A,534.94
4709,FAC. INFORMATICA,78922,2018-07-16 06:00,7,0,0,7,7,3.1A,534.94
4710,FAC. INFORMATICA,78922,2018-07-16 07:00,7,0,0,7,7,3.1A,534.94
4711,FAC. INFORMATICA,78922,2018-07-16 08:00,7,0,0,7,7,3.1A,534.94
4712,FAC. INFORMATICA,78922,2018-07-16 09:00,3,0,0,3,3,3.1A,534.94
4713,FAC. INFORMATICA,78922,2018-07-16 10:00,3,0,0,3,3,3.1A,534.94
4714,FAC. INFORMATICA,78922,2018-07-16 11:00,1,0,0,1,1,3.1A,534.94
4715,FAC. INFORMATICA,78922,2018-07-16 12:00,1,0,0,1,1,3.1A,534.94
4716,FAC. INFORMATICA,78922,2018-07-16 13:00,0,0,0,0,0,3.1A,534.94
4717,FAC. INFORMATICA,78922,2018-07-16 14:00,0,0,0,0,0,3.1A,534.94
4718,FAC. INFORMATICA,78922,2018-07-16 15:00,0,0,0,0,0,3.1A,534.94
4719,FAC. INFORMATICA,78922,2018-07-16 16:00,0,0,0,0,0,3.1A,534.94
4720,FAC. INFORMATICA,78922,2018-07-16 17:00,3,0,0,3,3,3.1A,534.94
4721,FAC. INFORMATICA,78922,2018-07-16 18:00,3,0,0,3,3,3.1A,534.94
4722,FAC. INFORMATICA,78922,2018-07-16 19:00,3,0,0,3,3,3.1A,534.94
4723,FAC. INFORMATICA,78922,2018-07-16 20:00,3,0,0,3,3,3.1A,534.94
4724,FAC. INFORMATICA,78922,2018-07-16 21:00,3,0,0,3,3,3.1A,534.94
4725,FAC. INFORMATICA,78922,2018-07-16 22:00,3,0,0,3,3,3.1A,534.94
4726,FAC. INFORMATICA,78922,2018-07-16 23:00,3,0,0,3,3,3.1A,534.94
4727,FAC. INFORMATICA,78922,2018-07-17 00:00,3,0,0,3,3,3.1A,534.94
4728,FAC. INFORMATICA,78922,2018-07-17 01:00,8,0,0,8,8,3.1A,534.94
4729,FAC. INFORMATICA,78922,2018-07-17 02:00,8,0,0,8,8,3.1A,534.94
4730,FAC. INFORMATICA,78922,2018-07-17 03:00,8,0,0,8,8,3.1A,534.94
4731,FAC. INFORMATICA,78922,2018-07-17 04:00,7,0,0,7,7,3.1A,534.94
4732,FAC. INFORMATICA,78922,2018-07-17 05:00,8,0,0,8,8,3.1A,534.94
4733,FAC. INFORMATICA,78922,2018-07-17 06:00,8,0,0,8,8,3.1A,534.94
4734,FAC. INFORMATICA,78922,2018-07-17 07:00,7,0,0,7,7,3.1A,534.94
4735,FAC. INFORMATICA,78922,2018-07-17 08:00,7,0,0,7,7,3.1A,534.94
4736,FAC. INFORMATICA,78922,2018-07-17 09:00,3,0,0,3,3,3.1A,534.94
4737,FAC. INFORMATICA,78922,2018-07-17 10:00,3,0,0,3,3,3.1A,534.94
4738,FAC. INFORMATICA,78922,2018-07-17 11:00,0,0,0,0,0,3.1A,534.94
4739,FAC. INFORMATICA,78922,2018-07-17 12:00,0,0,0,0,0,3.1A,534.94
4740,FAC. INFORMATICA,78922,2018-07-17 13:00,0,0,0,0,0,3.1A,534.94
4741,FAC. INFORMATICA,78922,2018-07-17 14:00,0,0,0,0,0,3.1A,534.94
4742,FAC. INFORMATICA,78922,2018-07-17 15:00,0,0,0,0,0,3.1A,534.94
4743,FAC. INFORMATICA,78922,2018-07-17 16:00,0,0,0,0,0,3.1A,534.94
4744,FAC. INFORMATICA,78922,2018-07-17 17:00,3,0,0,3,3,3.1A,534.94
4745,FAC. INFORMATICA,78922,2018-07-17 18:00,3,0,0,3,3,3.1A,534.94
4746,FAC. INFORMATICA,78922,2018-07-17 19:00,3,0,0,3,3,3.1A,534.94
